id,answered,enthusiastic_students,staff_trusted,positive_colleagues,supportive_students,respectful_staff_students,optimistic_improvement,students_help_students,colleagues_support_initiatives,positive_environment,positive_leaders,leaders_important_staff_satisfied,leaders_positive_influence,leaders_communicate_effective,leaders_knowledge,leaders_responsive,leaders_effective_rules,leaders_clear_goals,staff_input,friendly_families,meet_families,caring_families,supportive_families,trust_parents,respectful_parents,challenging_families
m12-1,y,Slightly enthusiastic,Trusted quite a bit,Extremely positive,Somewhat supportive,Somewhat respectful,Quite optimistic,Sometimes,Quite supportive,Somewhat positive,Somewhat positive,Somewhat important,Somewhat positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Almost never,Somewhat caring,Slightly supportive,Trust a little bit,Not at all respectful,Extremely challenging
m12-2,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-3,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-4,y,Quite enthusiastic,Trusted a little bit,Extremely positive,Extremely supportive,Somewhat respectful,Quite optimistic,Frequently,Somewhat supportive,Quite positive,Slightly positive,Somewhat important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Somewhat responsive,Quite effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Frequently,Somewhat caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
m12-5,y,Slightly enthusiastic,Trusted a tremendous amount,Somewhat positive,Not at all supportive,Slightly respectful,Quite optimistic,Sometimes,Somewhat supportive,Somewhat positive,Quite positive,Extremely important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Some input,Slightly friendly,Almost never,Not at all caring,Somewhat supportive,Trust some,Quite respectful,Not at all challenging
m12-6,y,Quite enthusiastic,Trusted a little bit,Somewhat positive,Extremely supportive,Slightly respectful,Quite optimistic,Sometimes,Somewhat supportive,Slightly positive,Somewhat positive,Slightly important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Somewhat effective,Quite clearly,Some input,Somewhat friendly,Once in a while,Quite caring,Somewhat supportive,Trust a little bit,Slightly respectful,Somewhat challenging
m12-7,y,Somewhat enthusiastic,Trusted somewhat,Quite positive,Somewhat supportive,Somewhat respectful,Extremely optimistic,Sometimes,Quite supportive,Somewhat positive,Slightly positive,Somewhat important,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Some input,Somewhat friendly,Almost all the time,Quite caring,Somewhat supportive,Trust some,Slightly respectful,Somewhat challenging
m12-8,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-9,y,Somewhat enthusiastic,Trusted a little bit,Not at all positive,Quite supportive,Not at all respectful,Not at all optimistic,Frequently,Not at all supportive,Slightly positive,Somewhat positive,Quite important,Quite positive,Extremely effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Quite clearly,Quite a bit of input,Somewhat friendly,Frequently,Slightly caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Slightly challenging
m12-10,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-11,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-12,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-13,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-14,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-15,y,Slightly enthusiastic,Trusted a little bit,Slightly positive,Not at all supportive,Slightly respectful,Not at all optimistic,Almost never,Somewhat supportive,Slightly positive,Somewhat positive,Quite important,Quite positive,Extremely effectively,Extremely knowledgeable,Somewhat responsive,Somewhat effective,Slightly clearly,A little bit of input,Somewhat friendly,Almost all the time,Somewhat caring,Quite supportive,Trust a tremendous amount,Somewhat respectful,Slightly challenging
m12-16,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-17,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-18,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-19,y,Extremely enthusiastic,Trusted somewhat,Somewhat positive,Quite supportive,Slightly respectful,Quite optimistic,Sometimes,Somewhat supportive,Somewhat positive,Quite positive,Quite important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Slightly effective,Not at all clearly,Almost no input,Quite friendly,Once in a while,Somewhat caring,Quite supportive,Trust a tremendous amount,Extremely respectful,Somewhat challenging
m12-20,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-21,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-22,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-23,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-24,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-25,y,Extremely enthusiastic,Trusted a little bit,Quite positive,Quite supportive,Extremely respectful,Quite optimistic,Almost all the time,Quite supportive,Quite positive,Not at all positive,Somewhat important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Not at all effective,Not at all clearly,A little bit of input,Extremely friendly,Frequently,Quite caring,Extremely supportive,Trust quite a bit,Somewhat respectful,Quite challenging
m12-26,y,Slightly enthusiastic,Not at all trusted,Extremely positive,Not at all supportive,Somewhat respectful,Somewhat optimistic,Sometimes,Quite supportive,Extremely positive,Somewhat positive,Slightly important,Not at all positive,Somewhat effectively,Quite knowledgeable,Quite responsive,Somewhat effective,Quite clearly,Quite a bit of input,Somewhat friendly,Frequently,Somewhat caring,Quite supportive,Trust some,Quite respectful,Not at all challenging
m12-27,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-28,y,Not at all enthusiastic,Trusted somewhat,Extremely positive,Slightly supportive,Extremely respectful,Extremely optimistic,Sometimes,Somewhat supportive,Slightly positive,Quite positive,Quite important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Somewhat effective,Slightly clearly,Some input,Somewhat friendly,Frequently,Slightly caring,Slightly supportive,Trust a little bit,Somewhat respectful,Quite challenging
m12-29,y,Somewhat enthusiastic,Trusted a tremendous amount,Not at all positive,Somewhat supportive,Slightly respectful,Slightly optimistic,Once in a while,Somewhat supportive,Somewhat positive,Quite positive,Quite important,Quite positive,Extremely effectively,Somewhat knowledgeable,Somewhat responsive,Somewhat effective,Somewhat clearly,Quite a bit of input,Slightly friendly,Once in a while,Slightly caring,Somewhat supportive,Trust quite a bit,Quite respectful,Somewhat challenging
m12-30,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-31,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-32,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-33,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-34,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-35,y,Quite enthusiastic,Trusted quite a bit,Not at all positive,Quite supportive,Slightly respectful,Not at all optimistic,Frequently,Slightly supportive,Not at all positive,Somewhat positive,Quite important,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Quite clearly,Some input,Somewhat friendly,Once in a while,Slightly caring,Slightly supportive,Trust some,Quite respectful,Not at all challenging
m12-36,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-37,y,Extremely enthusiastic,Trusted somewhat,Slightly positive,Extremely supportive,Slightly respectful,Slightly optimistic,Frequently,Not at all supportive,Slightly positive,Quite positive,Quite important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Not at all responsive,Not at all effective,Slightly clearly,Some input,Quite friendly,Once in a while,Somewhat caring,Somewhat supportive,Trust a little bit,Not at all respectful,Extremely challenging
m12-38,y,Slightly enthusiastic,Trusted a little bit,Extremely positive,Not at all supportive,Quite respectful,Extremely optimistic,Almost never,Quite supportive,Extremely positive,Not at all positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Once in a while,Slightly caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Quite challenging
m12-39,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-40,y,Quite enthusiastic,Trusted quite a bit,Quite positive,Quite supportive,Extremely respectful,Extremely optimistic,Frequently,Somewhat supportive,Slightly positive,Extremely positive,Somewhat important,Somewhat positive,Slightly effectively,Not knowledgeable at all,Somewhat responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Extremely friendly,Almost never,Quite caring,Extremely supportive,Trust quite a bit,Extremely respectful,Slightly challenging
m12-41,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-42,y,Quite enthusiastic,Trusted a tremendous amount,Slightly positive,Quite supportive,Slightly respectful,Somewhat optimistic,Almost all the time,Slightly supportive,Not at all positive,Quite positive,Somewhat important,Quite positive,Somewhat effectively,Quite knowledgeable,Somewhat responsive,Quite effective,Quite clearly,Quite a bit of input,Somewhat friendly,Almost all the time,Quite caring,Quite supportive,Trust some,Quite respectful,Somewhat challenging
m12-43,y,Somewhat enthusiastic,Trusted a little bit,Slightly positive,Somewhat supportive,Slightly respectful,Somewhat optimistic,Once in a while,Quite supportive,Extremely positive,Somewhat positive,Somewhat important,Slightly positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Somewhat clearly,Quite a bit of input,Somewhat friendly,Frequently,Quite caring,Quite supportive,Trust quite a bit,Quite respectful,Somewhat challenging
m12-44,y,Not at all enthusiastic,Trusted a little bit,Somewhat positive,Not at all supportive,Slightly respectful,Somewhat optimistic,Once in a while,Somewhat supportive,Somewhat positive,Slightly positive,Not important at all,Somewhat positive,Slightly effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Not at all clearly,Almost no input,Slightly friendly,Almost all the time,Slightly caring,Slightly supportive,Trust some,Slightly respectful,Quite challenging
m12-45,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-46,y,Somewhat enthusiastic,Not at all trusted,Quite positive,Somewhat supportive,Extremely respectful,Extremely optimistic,Sometimes,Quite supportive,Quite positive,Somewhat positive,Somewhat important,Somewhat positive,Somewhat effectively,Slightly knowledgeable,Not at all responsive,Not at all effective,Somewhat clearly,Some input,Somewhat friendly,Once in a while,Quite caring,Quite supportive,Trust quite a bit,Somewhat respectful,Quite challenging
m12-47,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-48,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-49,y,Not at all enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Quite respectful,Quite optimistic,Frequently,Quite supportive,Extremely positive,Slightly positive,Not important at all,Somewhat positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Slightly clearly,Almost no input,Extremely friendly,Sometimes,Extremely caring,Extremely supportive,Trust a tremendous amount,Extremely respectful,Not at all challenging
m12-50,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-51,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-52,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-53,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-54,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-55,y,Slightly enthusiastic,Trusted somewhat,Extremely positive,Not at all supportive,Extremely respectful,Somewhat optimistic,Sometimes,Quite supportive,Somewhat positive,Somewhat positive,Somewhat important,Slightly positive,Not at all effectively,Somewhat knowledgeable,Somewhat responsive,Slightly effective,Slightly clearly,Some input,Slightly friendly,Frequently,Not at all caring,Not at all supportive,Trust some,Quite respectful,Not at all challenging
m12-56,y,Extremely enthusiastic,Trusted quite a bit,Extremely positive,Quite supportive,Somewhat respectful,Quite optimistic,Almost all the time,Quite supportive,Extremely positive,Quite positive,Extremely important,Quite positive,Quite effectively,Somewhat knowledgeable,Quite responsive,Quite effective,Extremely clearly,A tremendous amount of input,Somewhat friendly,Almost all the time,Slightly caring,Slightly supportive,Do not trust at all,Not at all respectful,Somewhat challenging
m12-57,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-58,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-59,y,Extremely enthusiastic,Trusted quite a bit,Not at all positive,Quite supportive,Slightly respectful,Slightly optimistic,Sometimes,Not at all supportive,Somewhat positive,Extremely positive,Somewhat important,Quite positive,Extremely effectively,Quite knowledgeable,Quite responsive,Extremely effective,Extremely clearly,A tremendous amount of input,Quite friendly,Almost never,Extremely caring,Quite supportive,Trust quite a bit,Somewhat respectful,Quite challenging
m12-60,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-61,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-62,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-63,y,Not at all enthusiastic,Trusted a little bit,Quite positive,Somewhat supportive,Quite respectful,Extremely optimistic,Frequently,Quite supportive,Somewhat positive,Slightly positive,Not important at all,Slightly positive,Somewhat effectively,Slightly knowledgeable,Somewhat responsive,Slightly effective,Not at all clearly,A little bit of input,Extremely friendly,Frequently,Extremely caring,Somewhat supportive,Trust a little bit,Slightly respectful,Extremely challenging
m12-64,y,Slightly enthusiastic,Not at all trusted,Extremely positive,Somewhat supportive,Extremely respectful,Quite optimistic,Frequently,Quite supportive,Quite positive,Somewhat positive,Slightly important,Somewhat positive,Quite effectively,Extremely knowledgeable,Quite responsive,Extremely effective,Extremely clearly,Some input,Quite friendly,Sometimes,Extremely caring,Extremely supportive,Trust some,Somewhat respectful,Slightly challenging
m12-65,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-66,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-67,y,Quite enthusiastic,Trusted quite a bit,Quite positive,Quite supportive,Quite respectful,Somewhat optimistic,Frequently,Somewhat supportive,Slightly positive,Somewhat positive,Somewhat important,Quite positive,Extremely effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Somewhat clearly,A little bit of input,Extremely friendly,Almost all the time,Somewhat caring,Slightly supportive,Trust some,Somewhat respectful,Slightly challenging
m12-68,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-69,y,Slightly enthusiastic,Trusted a little bit,Quite positive,Not at all supportive,Quite respectful,Quite optimistic,Once in a while,Quite supportive,Somewhat positive,Not at all positive,Somewhat important,Quite positive,Somewhat effectively,Somewhat knowledgeable,Slightly responsive,Not at all effective,Slightly clearly,Almost no input,Not at all friendly,Almost all the time,Not at all caring,Somewhat supportive,Trust quite a bit,Somewhat respectful,Slightly challenging
m12-70,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-71,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-72,y,Extremely enthusiastic,Trusted somewhat,Slightly positive,Somewhat supportive,Not at all respectful,Somewhat optimistic,Once in a while,Slightly supportive,Somewhat positive,Somewhat positive,Somewhat important,Quite positive,Quite effectively,Extremely knowledgeable,Quite responsive,Quite effective,Somewhat clearly,Some input,Slightly friendly,Almost all the time,Not at all caring,Slightly supportive,Trust a little bit,Somewhat respectful,Slightly challenging
m12-73,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-74,y,Extremely enthusiastic,Trusted a little bit,Extremely positive,Quite supportive,Extremely respectful,Quite optimistic,Sometimes,Somewhat supportive,Quite positive,Not at all positive,Not important at all,Slightly positive,Not at all effectively,Slightly knowledgeable,Somewhat responsive,Somewhat effective,Quite clearly,Some input,Slightly friendly,Almost all the time,Somewhat caring,Somewhat supportive,Trust a little bit,Somewhat respectful,Somewhat challenging
m12-75,y,Slightly enthusiastic,Not at all trusted,Slightly positive,Somewhat supportive,Slightly respectful,Not at all optimistic,Once in a while,Not at all supportive,Somewhat positive,Somewhat positive,Quite important,Extremely positive,Somewhat effectively,Quite knowledgeable,Extremely responsive,Extremely effective,Quite clearly,Quite a bit of input,Slightly friendly,Almost never,Not at all caring,Somewhat supportive,Trust some,Somewhat respectful,Somewhat challenging
m12-76,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-77,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-78,y,Not at all enthusiastic,Trusted a tremendous amount,Quite positive,Not at all supportive,Quite respectful,Quite optimistic,Once in a while,Somewhat supportive,Somewhat positive,Quite positive,Quite important,Quite positive,Extremely effectively,Somewhat knowledgeable,Quite responsive,Extremely effective,Quite clearly,A tremendous amount of input,Somewhat friendly,Almost never,Quite caring,Quite supportive,Trust a tremendous amount,Somewhat respectful,Quite challenging
m12-79,y,Not at all enthusiastic,Trusted somewhat,Extremely positive,Not at all supportive,Quite respectful,Extremely optimistic,Once in a while,Extremely supportive,Extremely positive,Somewhat positive,Slightly important,Somewhat positive,Quite effectively,Somewhat knowledgeable,Slightly responsive,Somewhat effective,Quite clearly,A tremendous amount of input,Not at all friendly,Sometimes,Somewhat caring,Slightly supportive,Trust a little bit,Slightly respectful,Quite challenging
m12-80,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
m12-81,y,Somewhat enthusiastic,Trusted a tremendous amount,Extremely positive,Slightly supportive,Quite respectful,Somewhat optimistic,Almost never,Slightly supportive,Not at all positive,Somewhat positive,Quite important,Somewhat positive,Quite effectively,Extremely knowledgeable,Extremely responsive,Quite effective,Quite clearly,Quite a bit of input,Slightly friendly,Once in a while,Slightly caring,Not at all supportive,Trust a little bit,Slightly respectful,Somewhat challenging
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,