"id","answered","respect_teacher","concerned_teacher","visit_teachers","how_teacher","again_teacher","disrespectful_people","understand_people","energy_school","fights_students","connected_adults","space_school","online_bully","respect_students","fair_rules","school_violence","matter_others","behavior_students","adult_help","belong_school","excited_teachers","unfair_adults","teachers_race","think_race","honest_race","encourage_race","share_race","often_race","adults_race","school_race"
stu-m4-2,y,All of my teachers,Most of my teachers,All of my teachers,About half of my teachers,A few of my teachers,Frequently,Understand somewhat,Slightly positive,Almost never,Somewhat connected,Very pleasant,Somewhat likely,Some respect,Neither unfair or fair,Frequently,Do not matter at all,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Sometimes,Slightly unfairly,Sometimes,Sometimes,Somewhat confident,Once in a while,Quite comfortable,Once in a while,Frequently,Slightly well
stu-m4-4,y,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,None of my teachers,Almost always,Understand somewhat,Neither negative or positive,Frequently,Slightly connected,Slightly unpleasant,Slightly likely,No respect at all,Somewhat unfair,Almost always,Matter somewhat,Hurts my learning a tremendous amount,Extremely difficult,Belong somewhat,Once in a while,Quite unfairly,Sometimes,Once in a while,Not at all confident,Sometimes,Somewhat comfortable,Sometimes,Sometimes,Somewhat well
stu-m4-7,y,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Once in a while,Understand quite a bit,Somewhat positive,Almost never,Somewhat connected,Slightly pleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Frequently,Do not matter at all,Neither helps nor hurts my learning,Quite difficult,Belong a little bit,Once in a while,Quite unfairly,Once in a while,Almost never,Quite confident,Sometimes,Slightly comfortable,Almost always,Once in a while,Quite well
stu-m4-8,y,A few of my teachers,None of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Almost always,Understand a little,Somewhat negative,Sometimes,Not at all connected,Very unpleasant,Quite likely,Some respect,Neither unfair or fair,Sometimes,Matter somewhat,Neither helps nor hurts my learning,Extremely difficult,Belong quite a bit,Sometimes,Extremely unfairly,Frequently,Once in a while,Slightly confident,Sometimes,Extremely comfortable,Almost never,Sometimes,Slightly well
stu-m4-9,y,All of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Most of my teachers,Sometimes,Understand a little,Somewhat negative,Frequently,Slightly connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly unfair,Sometimes,Matter quite a bit,Hurts my learning a little bit,Somewhat difficult,Completely belong,Almost always,Somewhat unfairly,Sometimes,Sometimes,Not at all confident,Almost always,Quite comfortable,Almost never,Sometimes,Somewhat well
stu-m4-11,y,A few of my teachers,A few of my teachers,None of my teachers,A few of my teachers,About half of my teachers,Almost always,Understand somewhat,Neither negative or positive,Once in a while,Slightly connected,Slightly unpleasant,Quite likely,Quite a bit of respect,Slightly unfair,Almost always,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Do not belong at all,Once in a while,Somewhat unfairly,Almost never,Sometimes,Quite confident,Once in a while,Somewhat comfortable,Sometimes,Sometimes,Not at all well
stu-m4-14,y,A few of my teachers,None of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Frequently,Understand somewhat,Neither negative or positive,Sometimes,Slightly connected,Slightly unpleasant,Somewhat likely,A little bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Hurts my learning some,Somewhat difficult,Belong quite a bit,Sometimes,Quite unfairly,Once in a while,Sometimes,Slightly confident,Sometimes,Slightly comfortable,Sometimes,Sometimes,Somewhat well
stu-m4-17,y,All of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Sometimes,Understand quite a bit,Somewhat positive,Almost never,Somewhat connected,Neither pleasant or unpleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Sometimes,Matter quite a bit,Helps my learning some,Slightly difficult,Belong quite a bit,Once in a while,Not at all unfairly,Almost never,Frequently,Quite confident,Frequently,Slightly comfortable,Almost always,Almost always,Quite well
stu-m4-18,y,None of my teachers,None of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,Almost never,Completely understand,Slightly positive,Sometimes,Extremely connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly unfair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Not at all difficult,Belong somewhat,Once in a while,Not at all unfairly,Almost never,Frequently,Somewhat confident,Once in a while,Not at all comfortable,Sometimes,Sometimes,Not at all well
stu-m4-19,y,A few of my teachers,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Sometimes,Slightly connected,Neither pleasant or unpleasant,Slightly likely,Some respect,Slightly fair,Almost never,Matter somewhat,Hurts my learning a little bit,Quite difficult,Belong a little bit,Sometimes,Quite unfairly,Frequently,Almost never,Somewhat confident,Sometimes,Somewhat comfortable,Once in a while,Almost never,Somewhat well
stu-m4-23,y,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Almost always,Do not understand at all,Somewhat negative,Almost always,Somewhat connected,Slightly unpleasant,Extremely likely,Some respect,Neither unfair or fair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Once in a while,Slightly unfairly,Sometimes,Once in a while,Somewhat confident,Sometimes,Somewhat comfortable,Once in a while,Frequently,Quite well
stu-m4-25,y,Most of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Frequently,Do not understand at all,Somewhat negative,Sometimes,Somewhat connected,Slightly unpleasant,Somewhat likely,Quite a bit of respect,Neither unfair or fair,Frequently,Do not matter at all,Helps my learning a little bit,Quite difficult,Belong somewhat,Sometimes,Somewhat unfairly,Sometimes,Sometimes,Somewhat confident,Once in a while,Slightly comfortable,Frequently,Once in a while,Not at all well
stu-m4-26,y,Most of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Once in a while,Understand somewhat,Slightly negative,Sometimes,Not at all connected,Very unpleasant,Slightly likely,A little bit of respect,Very unfair,Sometimes,Matter quite a bit,Hurts my learning a little bit,Extremely difficult,Belong quite a bit,Frequently,Quite unfairly,Sometimes,Sometimes,Somewhat confident,Frequently,Quite comfortable,Sometimes,Sometimes,Quite well
stu-m4-28,y,A few of my teachers,A few of my teachers,A few of my teachers,None of my teachers,A few of my teachers,Almost never,Understand somewhat,Neither negative or positive,Frequently,Quite connected,Slightly pleasant,Slightly likely,A little bit of respect,Very fair,Once in a while,Matter somewhat,Hurts my learning some,Not at all difficult,Belong somewhat,Almost never,Not at all unfairly,Sometimes,Sometimes,Slightly confident,Sometimes,Slightly comfortable,Almost never,Almost always,Quite well
stu-m4-29,y,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,All of my teachers,Once in a while,Completely understand,Very positive,Once in a while,Quite connected,Slightly pleasant,Slightly likely,A tremendous amount of respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Helps my learning some,Slightly difficult,Belong somewhat,Almost always,Not at all unfairly,Almost always,Almost always,Somewhat confident,Sometimes,Somewhat comfortable,Frequently,Frequently,Slightly well
stu-m4-32,y,All of my teachers,Most of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Sometimes,Understand a little,Somewhat negative,Frequently,Somewhat connected,Somewhat unpleasant,Quite likely,Some respect,Slightly unfair,Almost always,Do not matter at all,Neither helps nor hurts my learning,Slightly difficult,Belong somewhat,Frequently,Slightly unfairly,Almost always,Frequently,Slightly confident,Once in a while,Extremely comfortable,Once in a while,Frequently,Not at all well
stu-m4-34,y,Most of my teachers,Most of my teachers,Most of my teachers,All of my teachers,All of my teachers,Frequently,Understand somewhat,Slightly positive,Once in a while,Extremely connected,Somewhat pleasant,Quite likely,A tremendous amount of respect,Somewhat fair,Once in a while,Matter a tremendous amount,Helps my learning some,Not at all difficult,Completely belong,Sometimes,Not at all unfairly,Sometimes,Once in a while,Somewhat confident,Almost always,Somewhat comfortable,Once in a while,Almost always,Extremely well
stu-m4-38,y,All of my teachers,Most of my teachers,Most of my teachers,All of my teachers,All of my teachers,Almost always,Understand somewhat,Neither negative or positive,Sometimes,Quite connected,Slightly pleasant,Quite likely,Some respect,Somewhat fair,Almost never,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Almost always,Quite unfairly,Almost always,Almost always,Quite confident,Almost always,Extremely comfortable,Sometimes,Sometimes,Somewhat well
stu-m4-40,y,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand quite a bit,Neither negative or positive,Sometimes,Quite connected,Slightly pleasant,Not at all likely,Some respect,Neither unfair or fair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong quite a bit,Frequently,Slightly unfairly,Frequently,Once in a while,Quite confident,Almost always,Extremely comfortable,Frequently,Frequently,Somewhat well
stu-m4-41,y,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Frequently,Do not understand at all,Slightly negative,Frequently,Somewhat connected,Neither pleasant or unpleasant,Quite likely,Some respect,Slightly fair,Almost never,Matter quite a bit,Helps my learning a little bit,Slightly difficult,Completely belong,Sometimes,Slightly unfairly,Frequently,Almost always,Quite confident,Sometimes,Quite comfortable,Sometimes,Almost always,Slightly well
stu-m4-42,y,None of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,Almost always,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Slightly unpleasant,Somewhat likely,No respect at all,Very unfair,Frequently,Matter a little bit,Hurts my learning a tremendous amount,Slightly difficult,Belong a little bit,Frequently,Somewhat unfairly,Sometimes,Sometimes,Slightly confident,Almost never,Quite comfortable,Once in a while,Frequently,Somewhat well
stu-m4-43,y,A few of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,Frequently,Do not understand at all,Somewhat negative,Sometimes,Somewhat connected,Neither pleasant or unpleasant,Extremely likely,Some respect,Slightly fair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Quite difficult,Completely belong,Once in a while,Extremely unfairly,Almost never,Frequently,Slightly confident,Almost always,Slightly comfortable,Almost never,Sometimes,Extremely well
stu-m4-47,y,Most of my teachers,About half of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Sometimes,Understand a little,Very negative,Frequently,Slightly connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly fair,Almost never,Matter a tremendous amount,Neither helps nor hurts my learning,Extremely difficult,Belong somewhat,Sometimes,Quite unfairly,Frequently,Frequently,Slightly confident,Once in a while,Somewhat comfortable,Sometimes,Once in a while,Slightly well
stu-m4-48,y,About half of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Almost never,Understand quite a bit,Somewhat positive,Almost never,Somewhat connected,Somewhat pleasant,Not at all likely,Quite a bit of respect,Very fair,Sometimes,Matter a little bit,Helps my learning a tremendous amount,Somewhat difficult,Belong a little bit,Almost never,Somewhat unfairly,Sometimes,Once in a while,Quite confident,Almost never,Somewhat comfortable,Almost always,Sometimes,Somewhat well
stu-m4-49,y,A few of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Almost never,Completely understand,Somewhat positive,Once in a while,Extremely connected,Very pleasant,Somewhat likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter a little bit,Helps my learning some,Slightly difficult,Belong somewhat,Almost never,Slightly unfairly,Almost never,Once in a while,Somewhat confident,Once in a while,Not at all comfortable,Sometimes,Sometimes,Somewhat well
stu-m4-50,y,All of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Once in a while,Completely understand,Slightly positive,Sometimes,Somewhat connected,Very pleasant,Not at all likely,Some respect,Neither unfair or fair,Once in a while,Matter a tremendous amount,Hurts my learning a little bit,Quite difficult,Completely belong,Almost always,Somewhat unfairly,Sometimes,Sometimes,Slightly confident,Almost always,Quite comfortable,Once in a while,Sometimes,Quite well
stu-m4-52,y,About half of my teachers,About half of my teachers,A few of my teachers,None of my teachers,About half of my teachers,Almost always,Understand a little,Very negative,Sometimes,Somewhat connected,Slightly unpleasant,Somewhat likely,Quite a bit of respect,Somewhat unfair,Almost always,Do not matter at all,Neither helps nor hurts my learning,Slightly difficult,Do not belong at all,Once in a while,Not at all unfairly,Almost never,Almost never,Somewhat confident,Once in a while,Slightly comfortable,Once in a while,Almost always,Somewhat well
stu-m4-53,y,None of my teachers,None of my teachers,None of my teachers,None of my teachers,A few of my teachers,Almost never,Completely understand,Very positive,Once in a while,Somewhat connected,Slightly pleasant,Not at all likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong a little bit,Almost never,Quite unfairly,Almost never,Sometimes,Somewhat confident,Once in a while,Not at all comfortable,Once in a while,Almost never,Somewhat well
stu-m4-58,y,All of my teachers,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost always,Do not understand at all,Somewhat negative,Sometimes,Somewhat connected,Somewhat unpleasant,Extremely likely,Some respect,Very unfair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong somewhat,Once in a while,Quite unfairly,Once in a while,Once in a while,Slightly confident,Frequently,Slightly comfortable,Sometimes,Once in a while,Extremely well
stu-m4-59,y,None of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Once in a while,Completely understand,Very positive,Once in a while,Somewhat connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter somewhat,Helps my learning a little bit,Somewhat difficult,Belong quite a bit,Almost never,Quite unfairly,Once in a while,Almost never,Quite confident,Frequently,Somewhat comfortable,Frequently,Sometimes,Extremely well
stu-m4-60,y,None of my teachers,None of my teachers,None of my teachers,A few of my teachers,About half of my teachers,Frequently,Do not understand at all,Very negative,Sometimes,Not at all connected,Very unpleasant,Somewhat likely,Some respect,Somewhat unfair,Frequently,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Sometimes,Quite unfairly,Once in a while,Sometimes,Quite confident,Frequently,Not at all comfortable,Frequently,Once in a while,Extremely well
stu-m4-61,y,None of my teachers,None of my teachers,None of my teachers,None of my teachers,About half of my teachers,Frequently,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Somewhat unpleasant,Somewhat likely,No respect at all,Slightly unfair,Almost always,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Sometimes,Somewhat unfairly,Frequently,Sometimes,Slightly confident,Frequently,Quite comfortable,Almost never,Frequently,Somewhat well
stu-m4-62,y,A few of my teachers,None of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,Sometimes,Understand somewhat,Slightly positive,Almost never,Extremely connected,Neither pleasant or unpleasant,Quite likely,A tremendous amount of respect,Slightly fair,Once in a while,Matter quite a bit,Helps my learning some,Slightly difficult,Belong somewhat,Almost never,Somewhat unfairly,Almost never,Almost never,Extremely confident,Once in a while,Somewhat comfortable,Frequently,Sometimes,Not at all well
stu-m4-64,y,Most of my teachers,All of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Almost always,Understand somewhat,Slightly negative,Sometimes,Not at all connected,Somewhat unpleasant,Somewhat likely,Some respect,Somewhat unfair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Extremely difficult,Belong somewhat,Once in a while,Extremely unfairly,Sometimes,Almost never,Somewhat confident,Once in a while,Quite comfortable,Sometimes,Once in a while,Not at all well
stu-m4-65,y,Most of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Most of my teachers,Once in a while,Understand somewhat,Neither negative or positive,Once in a while,Somewhat connected,Slightly unpleasant,Slightly likely,Quite a bit of respect,Slightly unfair,Frequently,Do not matter at all,Neither helps nor hurts my learning,Slightly difficult,Do not belong at all,Frequently,Somewhat unfairly,Sometimes,Sometimes,Quite confident,Once in a while,Somewhat comfortable,Frequently,Once in a while,Somewhat well
stu-m4-66,y,None of my teachers,A few of my teachers,None of my teachers,A few of my teachers,About half of my teachers,Sometimes,Understand a little,Slightly negative,Sometimes,Somewhat connected,Very unpleasant,Extremely likely,A little bit of respect,Somewhat unfair,Almost always,Matter a little bit,Hurts my learning a tremendous amount,Quite difficult,Belong somewhat,Once in a while,Extremely unfairly,Once in a while,Almost always,Somewhat confident,Once in a while,Slightly comfortable,Sometimes,Once in a while,Not at all well
stu-m4-67,y,About half of my teachers,A few of my teachers,About half of my teachers,A few of my teachers,About half of my teachers,Once in a while,Understand somewhat,Slightly positive,Almost never,Quite connected,Neither pleasant or unpleasant,Somewhat likely,Quite a bit of respect,Slightly unfair,Frequently,Matter a little bit,Neither helps nor hurts my learning,Not at all difficult,Belong somewhat,Frequently,Slightly unfairly,Almost always,Frequently,Slightly confident,Once in a while,Somewhat comfortable,Sometimes,Sometimes,Slightly well
stu-m4-68,y,About half of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Almost always,Understand somewhat,Neither negative or positive,Once in a while,Quite connected,Neither pleasant or unpleasant,Somewhat likely,Some respect,Slightly unfair,Almost always,Matter somewhat,Neither helps nor hurts my learning,Slightly difficult,Belong a little bit,Once in a while,Slightly unfairly,Sometimes,Almost always,Somewhat confident,Once in a while,Quite comfortable,Once in a while,Frequently,Slightly well
stu-m4-71,y,About half of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Sometimes,Understand somewhat,Slightly positive,Sometimes,Somewhat connected,Slightly pleasant,Somewhat likely,Quite a bit of respect,Very fair,Almost never,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong somewhat,Sometimes,Quite unfairly,Frequently,Once in a while,Somewhat confident,Frequently,Somewhat comfortable,Once in a while,Almost never,Quite well
stu-m4-72,y,None of my teachers,A few of my teachers,None of my teachers,None of my teachers,None of my teachers,Almost always,Understand somewhat,Slightly positive,Almost never,Quite connected,Neither pleasant or unpleasant,Slightly likely,Quite a bit of respect,Slightly fair,Once in a while,Matter quite a bit,Neither helps nor hurts my learning,Somewhat difficult,Completely belong,Once in a while,Quite unfairly,Once in a while,Frequently,Slightly confident,Frequently,Not at all comfortable,Almost never,Once in a while,Somewhat well
stu-m4-74,y,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Sometimes,Understand somewhat,Slightly negative,Frequently,Not at all connected,Very unpleasant,Somewhat likely,A little bit of respect,Very unfair,Sometimes,Matter a little bit,Hurts my learning a tremendous amount,Extremely difficult,Belong somewhat,Sometimes,Extremely unfairly,Sometimes,Frequently,Not at all confident,Once in a while,Quite comfortable,Once in a while,Once in a while,Not at all well
stu-m4-75,y,All of my teachers,All of my teachers,Most of my teachers,About half of my teachers,About half of my teachers,Frequently,Do not understand at all,Neither negative or positive,Sometimes,Quite connected,Slightly unpleasant,Extremely likely,Some respect,Very unfair,Almost always,Matter a little bit,Hurts my learning a little bit,Not at all difficult,Do not belong at all,Once in a while,Not at all unfairly,Sometimes,Once in a while,Somewhat confident,Once in a while,Slightly comfortable,Once in a while,Almost always,Slightly well
stu-m4-76,y,None of my teachers,None of my teachers,A few of my teachers,A few of my teachers,A few of my teachers,Frequently,Understand somewhat,Neither negative or positive,Once in a while,Slightly connected,Neither pleasant or unpleasant,Slightly likely,Quite a bit of respect,Neither unfair or fair,Frequently,Matter a little bit,Helps my learning a little bit,Somewhat difficult,Belong a little bit,Almost never,Quite unfairly,Almost never,Almost always,Somewhat confident,Sometimes,Somewhat comfortable,Once in a while,Sometimes,Quite well
stu-m4-77,y,All of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Almost always,Understand a little,Somewhat negative,Almost always,Not at all connected,Slightly unpleasant,Extremely likely,A little bit of respect,Somewhat unfair,Almost always,Do not matter at all,Hurts my learning a tremendous amount,Somewhat difficult,Belong somewhat,Sometimes,Somewhat unfairly,Once in a while,Once in a while,Not at all confident,Frequently,Somewhat comfortable,Almost never,Once in a while,Extremely well
stu-m4-79,y,A few of my teachers,None of my teachers,About half of my teachers,Most of my teachers,All of my teachers,Once in a while,Completely understand,Slightly positive,Sometimes,Quite connected,Neither pleasant or unpleasant,Not at all likely,A little bit of respect,Neither unfair or fair,Sometimes,Matter quite a bit,Hurts my learning a tremendous amount,Somewhat difficult,Completely belong,Sometimes,Somewhat unfairly,Sometimes,Once in a while,Slightly confident,Sometimes,Somewhat comfortable,Sometimes,Sometimes,Somewhat well
stu-m4-83,y,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,A few of my teachers,Once in a while,Understand quite a bit,Very positive,Once in a while,Quite connected,Neither pleasant or unpleasant,Not at all likely,A tremendous amount of respect,Slightly unfair,Frequently,Matter a little bit,Helps my learning a little bit,Somewhat difficult,Belong somewhat,Sometimes,Quite unfairly,Sometimes,Almost always,Extremely confident,Sometimes,Somewhat comfortable,Sometimes,Almost never,Quite well
stu-m4-85,y,About half of my teachers,Most of my teachers,All of my teachers,Most of my teachers,Most of my teachers,Almost never,Completely understand,Neither negative or positive,Sometimes,Quite connected,Neither pleasant or unpleasant,Slightly likely,Some respect,Slightly fair,Once in a while,Matter somewhat,Neither helps nor hurts my learning,Somewhat difficult,Belong somewhat,Almost always,Somewhat unfairly,Frequently,Almost always,Slightly confident,Sometimes,Extremely comfortable,Sometimes,Frequently,Slightly well
stu-m4-86,y,None of my teachers,None of my teachers,A few of my teachers,About half of my teachers,Most of my teachers,Sometimes,Understand somewhat,Slightly negative,Frequently,Somewhat connected,Very unpleasant,Somewhat likely,A little bit of respect,Somewhat unfair,Frequently,Matter somewhat,Hurts my learning a little bit,Slightly difficult,Belong a little bit,Almost always,Somewhat unfairly,Almost always,Sometimes,Somewhat confident,Sometimes,Extremely comfortable,Once in a while,Frequently,Quite well
